time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,stop_id,lat,long,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude,stop_rank
Evening,12.0,3013.0, 2ND ST & STEVENSON ST W-FS/B,Outbound,15.0,21.0,17.6666666666667,37.79,122.4,0.297894736842,950.0,0.231506849315,1460.0,8201.0,1460.0,0.0917808219178,1460.0,0.837671232877,1460.0,37.79046,122.40188,1
Evening,10.0,3013.0, 2ND ST & STEVENSON ST W-FS/B,Outbound,17.0,63.0,39.0,37.79,122.4,0.297894736842,950.0,0.231506849315,1460.0,8201.0,1460.0,0.0917808219178,1460.0,0.837671232877,1460.0,37.79046,122.40188,1
Morning,10.0,3013.0, 2ND ST & STEVENSON ST W-FS/B,Outbound,30.0,39.0,35.3333333333333,37.79,122.4,0.297894736842,950.0,0.231506849315,1460.0,8201.0,1460.0,0.0917808219178,1460.0,0.837671232877,1460.0,37.79046,122.40188,1
Morning,12.0,3013.0, 2ND ST & STEVENSON ST W-FS/B,Outbound,27.0,50.0,33.75,37.79,122.4,0.297894736842,950.0,0.231506849315,1460.0,8201.0,1460.0,0.0917808219178,1460.0,0.837671232877,1460.0,37.79046,122.40188,1
Evening,10.0,3015.0, 2ND ST&TOWNSEND ST W-NS/SB,Outbound,18.0,72.0,43.375,37.78,122.39,0.202219482121,811.0,0.367796610169,1180.0,8201.0,1180.0,0.0762711864407,1180.0,0.760169491525,1180.0,37.78106,122.39161,1
Morning,10.0,3015.0, 2ND ST&TOWNSEND ST W-NS/SB,Outbound,16.0,35.0,23.5,37.78,122.39,0.202219482121,811.0,0.367796610169,1180.0,8201.0,1180.0,0.0762711864407,1180.0,0.760169491525,1180.0,37.78106,122.39161,1
Evening,54.0,3018.0, BACON ST&SAN BRUNO AVE N-MB/,Outbound,15.0,45.0,26.3333333333333,37.73,122.4,0.136577708006,1274.0,0.310375472117,4501.0,6773.0,4501.0,0.089757831593,4501.0,0.536325261053,4501.0,37.72886,122.40375,1
Morning,54.0,3018.0, BACON ST&SAN BRUNO AVE N-MB/,Outbound,15.0,22.0,18.5,37.73,122.4,0.136577708006,1274.0,0.310375472117,4501.0,6773.0,4501.0,0.089757831593,4501.0,0.536325261053,4501.0,37.72886,122.40375,1
Morning,54.0,3019.0, BACON ST&SAN BRUNO AVE E-FS/,Inbound,8.0,21.0,13.1666666666667,37.73,122.4,0.136577708006,1274.0,0.310375472117,4501.0,6773.0,4501.0,0.089757831593,4501.0,0.536325261053,4501.0,37.7278,122.40481,1
Evening,54.0,3019.0, BACON ST&SAN BRUNO AVE E-FS/,Inbound,12.0,32.0,24.3333333333333,37.73,122.4,0.136577708006,1274.0,0.310375472117,4501.0,6773.0,4501.0,0.089757831593,4501.0,0.536325261053,4501.0,37.7278,122.40481,1
Evening,54.0,3020.0, BACON ST&SOMERSET ST NE-NS,Outbound,16.0,54.0,35.3333333333333,37.73,122.41,0.116548615583,1553.0,0.218872870249,5341.0,6773.0,5341.0,0.0921175809773,5341.0,0.527803782063,5341.0,37.72671,122.40877,1
Morning,54.0,3020.0, BACON ST&SOMERSET ST NE-NS,Outbound,17.0,30.0,23.0,37.73,122.41,0.116548615583,1553.0,0.218872870249,5341.0,6773.0,5341.0,0.0921175809773,5341.0,0.527803782063,5341.0,37.72671,122.40877,1
Evening,54.0,3021.0, BACON ST&SOMERSET ST SW-NS,Inbound,3.0,23.0,13.2,37.73,122.41,0.116548615583,1553.0,0.218872870249,5341.0,6773.0,5341.0,0.0921175809773,5341.0,0.527803782063,5341.0,37.72672,122.40813,1
Morning,54.0,3021.0, BACON ST&SOMERSET ST SW-NS,Inbound,9.0,28.0,19.0,37.73,122.41,0.116548615583,1553.0,0.218872870249,5341.0,6773.0,5341.0,0.0921175809773,5341.0,0.527803782063,5341.0,37.72672,122.40813,1
Morning,29.0,3023.0, BAKER BEACH PARKING LOT SW-F,Outbound,2.0,10.0,4.44444444444444,37.79,122.48,0.170595533499,1612.0,0.162092624357,3498.0,8515.0,3498.0,0.0780445969125,3498.0,0.640365923385,3498.0,37.79068,122.48357,1
Evening,29.0,3023.0, BAKER BEACH PARKING LOT SW-F,Outbound,8.0,20.0,12.0,37.79,122.48,0.170595533499,1612.0,0.162092624357,3498.0,8515.0,3498.0,0.0780445969125,3498.0,0.640365923385,3498.0,37.79068,122.48357,1
Evening,45.0,3024.0, BAKER ST&GREENWICH ST SE-NS,Outbound,1.0,8.0,4.0,37.8,122.45,0.132608695652,1840.0,0.0807987711214,3255.0,9148.0,3255.0,0.0423963133641,3255.0,0.689708141321,3255.0,37.79776,122.44665,1
Morning,41.0,3024.0, BAKER ST&GREENWICH ST SE-NS,Outbound,0.0,10.0,3.27777777777778,37.8,122.45,0.132608695652,1840.0,0.0807987711214,3255.0,9148.0,3255.0,0.0423963133641,3255.0,0.689708141321,3255.0,37.79776,122.44665,1
Evening,41.0,3024.0, BAKER ST&GREENWICH ST SE-NS,Outbound,0.0,8.0,3.0,37.8,122.45,0.132608695652,1840.0,0.0807987711214,3255.0,9148.0,3255.0,0.0423963133641,3255.0,0.689708141321,3255.0,37.79776,122.44665,1
Morning,45.0,3024.0, BAKER ST&GREENWICH ST SE-NS,Outbound,0.0,9.0,2.94117647058824,37.8,122.45,0.132608695652,1840.0,0.0807987711214,3255.0,9148.0,3255.0,0.0423963133641,3255.0,0.689708141321,3255.0,37.79776,122.44665,1
