lat,long,us_housing_units_no_vehicle,us_housing_units_no_vehicle_po,us_population_low_income,us_population_low_income_po,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_eighteen_to_twenty_four_years_old,us_population_twenty_five_to_sixty_four_years_old,us_population_twenty_five_to_sixty_four_years_old_po
37.81,122.48,-1,-1,-1,-1,281,0,-1,-1,-1,-1
37.76,122.45,0.129987908102,3308,0.096588990206,5922,13543,5922,0.0401891252955,5922,0.787571766295,5922
37.77,122.49,0.140401146132,1047,0.189031990029,2407,8515,2407,0.085583714167,2407,0.610718737017,2407
37.76,122.41,0.265097236438,977,0.349237905898,3018,8201,3018,0.123260437376,3018,0.628230616302,3018
37.77,122.51,0.118025751073,466,0.177540106952,935,6682,935,0.0791443850267,935,0.628877005348,935
37.81,122.37,0.0294117647059,102,0.396825396825,189,686,189,0.597883597884,189,0.312169312169,189
37.74,122.48,0.0513565891473,1032,0.127182044888,2807,5287,2807,0.0730317064482,2807,0.566441040257,2807
37.78,122.43,0.422504537205,5510,0.460580912863,10845,13543,10845,0.106961733518,10845,0.567266021208,10845
37.79,122.41,0.731283736212,17044,0.464448586271,25217,8201,25217,0.121901891581,25217,0.664353412381,25217
37.73,122.38,0.3662109375,1024,0.648055207026,3188,6773,3188,0.109159347553,3188,0.423776662484,3188
37.72,122.41,0.0676923076923,650,0.13651712494,2073,6773,2073,0.0911722141823,2073,0.543174143753,2073
37.72,122.45,0.127560521415,1074,0.210852713178,3870,9348,3870,0.0940568475452,3870,0.574418604651,3870
37.79,122.45,0.184535234439,3647,0.162030186446,6758,13543,6758,0.0702870671796,6758,0.696063924238,6758
37.74,122.5,0.128859060403,1490,0.183151916706,4226,5287,4226,0.0832938949361,4226,0.557264552769,4226
37.74,122.51,-1,-1,-1,-1,3630,0,-1,-1,-1,-1
37.74,122.49,0.0833995234313,1259,0.110816386678,3393,5287,3393,0.0766283524904,3393,0.546419098143,3393
37.78,122.42,0.485234215886,3928,0.364721708424,5947,13543,5947,0.12090129477,5947,0.657978812847,5947
37.71,122.44,0.15133998949,1903,0.233285917496,7030,9348,7030,0.0958748221906,7030,0.546088193457,7030
37.77,122.48,0.149301825994,931,0.190560211734,2267,8515,2267,0.0855756506396,2267,0.617556241729,2267
37.74,122.39,0.277648878577,1293,0.428072799801,4011,6773,4011,0.0927449513837,4011,0.513089005236,4011
37.8,122.44,0.168289713938,3286,0.0804766269478,5455,9148,5455,0.0425297891842,5455,0.740788267644,5455
37.73,122.44,0.115711854793,1763,0.236900220839,4981,9348,4981,0.0774944790203,4981,0.601284882554,4981
37.75,122.45,0.0851528384279,1374,0.120634920635,2520,9348,2520,0.0472222222222,2520,0.683333333333,2520
37.76,122.42,0.441050474949,5369,0.40524822695,14100,13543,14100,0.125460992908,14100,0.63914893617,14100
37.73,122.48,0.123376623377,616,0.173140954495,1802,5287,1802,0.320199778024,1802,0.407880133185,1802
37.73,122.36,0.0454545454545,66,0.209090909091,220,863,220,0.127272727273,220,0.531818181818,220
37.77,122.44,0.251546391753,3880,0.215270121279,7256,13543,7256,0.0886163175303,7256,0.764332965821,7256
37.75,122.41,0.15860822413,2213,0.293902826294,6298,6773,6298,0.100825658939,6298,0.630358844077,6298
37.73,122.37,0.282926829268,205,0.576868829337,709,863,709,0.118476727786,709,0.444287729196,709
37.71,122.48,0.174679487179,624,0.227094753328,1277,5287,1277,0.104150352388,1277,0.566170712608,1277
37.76,122.43,0.296929172858,4038,0.198784967505,7078,13543,7078,0.0606103419045,7078,0.806159932184,7078
37.74,122.4,0.203799654577,1158,0.325227963526,3948,6773,3948,0.096251266464,3948,0.519503546099,3948
37.74,122.47,0.096106048053,1207,0.0793182563094,3051,5287,3051,0.0596525729269,3051,0.560471976401,3051
37.81,122.4,-1,-1,-1,-1,13713,0,-1,-1,-1,-1
37.84,122.48,0.0,33,0.333333333333,3,951,3,0.666666666667,3,0.333333333333,3
37.74,122.46,0.0671487603306,968,0.0540652084193,2423,5287,2423,0.0379694593479,2423,0.553858852662,2423
37.81,122.47,-1,-1,-1,-1,281,0,-1,-1,-1,-1
37.71,122.49,0.122112211221,303,0.164233576642,548,5287,548,0.107664233577,548,0.662408759124,548
37.8,122.39,-1,-1,-1,-1,13713,0,-1,-1,-1,-1
37.73,122.39,0.211971830986,1420,0.338499690019,4839,6773,4839,0.108700144658,4839,0.477784666253,4839
37.83,122.52,0.0,4,0.2,5,70,5,0.2,5,0.8,5
37.74,122.44,0.0496261046907,1471,0.113862881305,3311,9348,3311,0.0546662639686,3311,0.659015403201,3311
